strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
Avalanche,999,730,4405.75,14,0.2372,0.0,True,810.9
NormalizedAvalanche,999,730,4596.62,14,0.2217,0.0,True,813.4
PPO,999,731,2300.48,13,0.2256,0.0,True,812.8
MinimumOnly,999,731,2361.93,14,0.2163,0.0,True,814.3
Snowball,999,731,2625.5,15,0.2277,0.0,True,812.4
Avalanche,999,731,2603.4,15,0.2266,0.0,True,812.6
NormalizedAvalanche,999,731,2303.37,13,0.2252,0.0,True,812.9
PPO,999,732,5010.94,19,0.2345,0.0,True,811.3
MinimumOnly,999,732,4997.76,18,0.248,0.0,True,809.1
Snowball,999,732,5063.03,18,0.2503,0.0,True,808.7
Avalanche,999,732,5000.07,19,0.2414,0.0,True,810.2
NormalizedAvalanche,999,732,4958.81,18,0.2458,0.0,True,809.4
PPO,999,733,11115.02,28,0.1976,0.0,True,817.4
MinimumOnly,999,733,12112.97,28,0.2,0.0,True,817.0
Snowball,999,733,13257.13,29,0.2004,0.0,True,816.9
Avalanche,999,733,10963.21,28,0.201,0.0,True,816.8
NormalizedAvalanche,999,733,11579.09,28,0.1982,0.0,True,817.3
PPO,999,734,11537.14,39,0.3027,0.0,True,800.1
MinimumOnly,999,734,11743.71,39,0.3034,0.0,True,799.9
Snowball,999,734,11867.29,39,0.3073,0.0,True,799.3
Avalanche,999,734,11291.04,39,0.3011,0.0,True,800.3
NormalizedAvalanche,999,734,11578.13,39,0.3011,0.0,True,800.3
PPO,999,735,3502.3,18,0.2968,0.0,True,801.0
MinimumOnly,999,735,3905.15,18,0.307,0.0,True,799.3
Snowball,999,735,4131.38,19,0.3042,0.0,True,799.8
Avalanche,999,735,3468.8,19,0.2851,0.0,True,803.0
NormalizedAvalanche,999,735,3623.43,18,0.2974,0.0,True,800.9
PPO,999,736,1500.08,8,0.1723,0.0,True,821.6
MinimumOnly,999,736,1514.33,9,0.1547,0.0,True,824.5
Snowball,999,736,1643.13,9,0.1717,0.0,True,821.7
Avalanche,999,736,1443.03,9,0.1506,0.0,True,825.2
NormalizedAvalanche,999,736,1442.83,8,0.1632,0.0,True,823.1
PPO,999,737,17001.68,46,0.273,0.0,True,805.0
MinimumOnly,999,737,18071.23,46,0.2771,0.0,True,804.3
Snowball,999,737,19006.74,47,0.28,0.0,True,803.8
Avalanche,999,737,16876.13,46,0.273,0.0,True,805.0
NormalizedAvalanche,999,737,17584.57,46,0.2752,0.0,True,804.6
PPO,999,738,1702.72,17,0.275,0.0,True,804.6
MinimumOnly,999,738,1648.31,17,0.2651,0.0,True,806.3
Snowball,999,738,1806.52,18,0.2791,0.0,True,804.0
Avalanche,999,738,1806.52,18,0.2791,0.0,True,804.0
NormalizedAvalanche,999,738,1626.69,16,0.2736,0.0,True,804.9
PPO,999,739,169.1,4,0.199,0.0,True,817.2
MinimumOnly,999,739,161.69,4,0.1679,0.0,True,822.3
Snowball,999,739,184.8,4,0.2229,0.0,True,813.2
Avalanche,999,739,177.23,4,0.2193,0.0,True,813.8
NormalizedAvalanche,999,739,157.28,4,0.1448,0.0,True,826.1
PPO,999,740,2010.65,9,0.1758,0.0,True,821.0
MinimumOnly,999,740,2247.3,10,0.1625,0.0,True,823.2
Snowball,999,740,2653.37,11,0.1741,0.0,True,821.3
Avalanche,999,740,2062.22,10,0.1659,0.0,True,822.6
NormalizedAvalanche,999,740,2124.5,9,0.176,0.0,True,821.0
PPO,999,741,1674.54,11,0.1554,0.0,True,824.4
MinimumOnly,999,741,1714.75,10,0.1752,0.0,True,821.1
Snowball,999,741,1966.31,11,0.1875,0.0,True,819.1
Avalanche,999,741,1677.8,11,0.1583,0.0,True,823.9
NormalizedAvalanche,999,741,1667.55,10,0.1695,0.0,True,822.0
PPO,999,742,8456.44,29,0.2081,0.0,True,815.7
MinimumOnly,999,742,8447.62,29,0.2063,0.0,True,816.0
Snowball,999,742,8523.35,29,0.2104,0.0,True,815.3
Avalanche,999,742,8504.97,29,0.21,0.0,True,815.4
NormalizedAvalanche,999,742,8425.3,28,0.2132,0.0,True,814.8
PPO,999,743,11300.01,44,0.2582,0.0,True,807.4
MinimumOnly,999,743,11957.72,44,0.2606,0.0,True,807.0
Snowball,999,743,12679.59,45,0.263,0.0,True,806.6
Avalanche,999,743,11309.21,44,0.2604,0.0,True,807.0
NormalizedAvalanche,999,743,11425.27,43,0.263,0.0,True,806.6
PPO,999,744,826.92,6,0.2009,0.0,True,816.9
MinimumOnly,999,744,835.16,6,0.2111,0.0,True,815.2
Snowball,999,744,889.39,6,0.2323,0.0,True,811.7
Avalanche,999,744,889.39,6,0.2323,0.0,True,811.7
NormalizedAvalanche,999,744,800.67,6,0.1915,0.0,True,818.4
PPO,999,745,2094.15,9,0.2431,0.0,True,809.9
MinimumOnly,999,745,2234.19,9,0.2372,0.0,True,810.9
Snowball,999,745,2505.61,10,0.2274,0.0,True,812.5
Avalanche,999,745,2163.11,10,0.2298,0.0,True,812.1
NormalizedAvalanche,999,745,2224.74,9,0.2363,0.0,True,811.0
PPO,999,746,10327.58,38,0.2381,0.0,True,810.7
MinimumOnly,999,746,12133.61,39,0.2387,0.0,True,810.6
Snowball,999,746,12571.89,40,0.2398,0.0,True,810.4
Avalanche,999,746,10367.31,39,0.2333,0.0,True,811.5
NormalizedAvalanche,999,746,11993.15,39,0.2385,0.0,True,810.6
PPO,999,747,3334.99,15,0.197,0.0,True,817.5
MinimumOnly,999,747,3364.18,14,0.2074,0.0,True,815.8
Snowball,999,747,3294.6,14,0.2097,0.0,True,815.4
Avalanche,999,747,3294.97,14,0.2112,0.0,True,815.2
NormalizedAvalanche,999,747,3341.39,14,0.2056,0.0,True,816.1
PPO,999,748,2270.28,12,0.281,0.0,True,803.6
MinimumOnly,999,748,2514.75,12,0.2758,0.0,True,804.5
Snowball,999,748,2952.69,13,0.2913,0.0,True,801.9
Avalanche,999,748,2509.91,13,0.2923,0.0,True,801.8
NormalizedAvalanche,999,748,2515.67,12,0.2754,0.0,True,804.6
PPO,999,749,4409.12,18,0.2136,0.0,True,814.7
MinimumOnly,999,749,4556.68,18,0.2163,0.0,True,814.3
Snowball,999,749,4642.15,19,0.2156,0.0,True,814.4
Avalanche,999,749,4642.15,19,0.2156,0.0,True,814.4
NormalizedAvalanche,999,749,4554.78,18,0.2133,0.0,True,814.8
PPO,999,750,1839.38,13,0.1949,0.0,True,817.8
MinimumOnly,999,750,1901.98,13,0.1916,0.0,True,818.4
Snowball,999,750,1885.18,14,0.1917,0.0,True,818.4
Avalanche,999,750,1885.18,14,0.1917,0.0,True,818.4
NormalizedAvalanche,999,750,1929.25,13,0.191,0.0,True,818.5
PPO,999,751,4877.19,21,0.2521,0.0,True,808.4
MinimumOnly,999,751,5199.85,21,0.2464,0.0,True,809.3
Snowball,999,751,5219.73,21,0.2606,0.0,True,807.0
Avalanche,999,751,4897.09,21,0.2553,0.0,True,807.9
NormalizedAvalanche,999,751,5027.65,20,0.2565,0.0,True,807.7
PPO,999,752,2351.27,16,0.2138,0.0,True,814.7
MinimumOnly,999,752,2490.41,16,0.2142,0.0,True,814.7
Snowball,999,752,2689.33,17,0.2186,0.0,True,813.9
Avalanche,999,752,2475.87,17,0.2164,0.0,True,814.3
NormalizedAvalanche,999,752,2528.31,16,0.2141,0.0,True,814.7
PPO,999,753,883.86,11,0.1796,0.0,True,820.4
MinimumOnly,999,753,1026.77,11,0.1833,0.0,True,819.8
Snowball,999,753,1222.16,11,0.2118,0.0,True,815.1
Avalanche,999,753,864.3,11,0.1865,0.0,True,819.2
NormalizedAvalanche,999,753,957.57,10,0.1921,0.0,True,818.3
PPO,999,754,3779.46,19,0.208,0.0,True,815.7
MinimumOnly,999,754,4156.48,19,0.2111,0.0,True,815.2
Snowball,999,754,4636.82,20,0.2189,0.0,True,813.9
Avalanche,999,754,3763.4,20,0.2026,0.0,True,816.6
NormalizedAvalanche,999,754,3896.29,19,0.2068,0.0,True,815.9
PPO,999,755,1466.28,9,0.1888,0.0,True,818.8
MinimumOnly,999,755,1671.98,8,0.2015,0.0,True,816.7
Snowball,999,755,2152.35,10,0.2015,0.0,True,816.8
Avalanche,999,755,1509.09,9,0.1997,0.0,True,817.1
NormalizedAvalanche,999,755,1548.72,8,0.1975,0.0,True,817.4
PPO,999,756,3457.5,16,0.2332,0.0,True,811.5
MinimumOnly,999,756,3651.93,17,0.2221,0.0,True,813.4
Snowball,999,756,4107.53,17,0.245,0.0,True,809.6
Avalanche,999,756,3459.77,17,0.2274,0.0,True,812.5
NormalizedAvalanche,999,756,3424.96,16,0.231,0.0,True,811.9
PPO,999,757,6380.54,17,0.289,0.0,True,802.3
MinimumOnly,999,757,6660.19,18,0.2757,0.0,True,804.5
Snowball,999,757,7071.17,18,0.2885,0.0,True,802.4
Avalanche,999,757,6687.43,18,0.2883,0.0,True,802.4
NormalizedAvalanche,999,757,6599.76,17,0.2892,0.0,True,802.3
PPO,999,758,1649.04,12,0.1984,0.0,True,817.3
MinimumOnly,999,758,1766.52,12,0.2049,0.0,True,816.2
Snowball,999,758,1826.93,12,0.21,0.0,True,815.4
Avalanche,999,758,1616.91,12,0.1978,0.0,True,817.4
NormalizedAvalanche,999,758,1680.42,11,0.2121,0.0,True,815.0
PPO,999,759,4226.69,21,0.2564,0.0,True,807.7
MinimumOnly,999,759,4207.88,21,0.2557,0.0,True,807.8
Snowball,999,759,4196.43,21,0.2629,0.0,True,806.6
Avalanche,999,759,4094.09,21,0.2642,0.0,True,806.4
NormalizedAvalanche,999,759,4230.37,21,0.2537,0.0,True,808.1
PPO,999,760,2085.56,17,0.1837,0.0,True,819.7
MinimumOnly,999,760,2100.26,17,0.1825,0.0,True,819.9
Snowball,999,760,2015.06,18,0.182,0.0,True,820.0
Avalanche,999,760,2015.06,18,0.182,0.0,True,820.0
NormalizedAvalanche,999,760,2049.74,17,0.1798,0.0,True,820.3
PPO,999,761,3490.0,13,0.3152,0.0,True,798.0
MinimumOnly,999,761,3441.98,13,0.3109,0.0,True,798.7
Snowball,999,761,3910.27,14,0.3351,0.0,True,794.7
Avalanche,999,761,3910.27,14,0.3351,0.0,True,794.7
NormalizedAvalanche,999,761,3418.51,13,0.3077,0.0,True,799.2
PPO,999,762,6840.5,34,0.3121,0.0,True,798.5
MinimumOnly,999,762,7615.25,34,0.3186,0.0,True,797.4
Snowball,999,762,7731.1,34,0.3212,0.0,True,797.0
Avalanche,999,762,6730.62,33,0.3205,0.0,True,797.1
NormalizedAvalanche,999,762,7462.46,34,0.316,0.0,True,797.9
PPO,999,763,2629.55,14,0.1735,0.0,True,821.4
MinimumOnly,999,763,2645.77,13,0.1858,0.0,True,819.4
Snowball,999,763,2861.64,13,0.2003,0.0,True,816.9
Avalanche,999,763,2709.79,14,0.184,0.0,True,819.6
NormalizedAvalanche,999,763,2627.42,13,0.1842,0.0,True,819.6
PPO,999,764,2899.52,14,0.3448,0.0,True,793.1
MinimumOnly,999,764,3006.3,14,0.3475,0.0,True,792.7
Snowball,999,764,3108.7,15,0.3465,0.0,True,792.8
Avalanche,999,764,2977.83,15,0.3351,0.0,True,794.7
NormalizedAvalanche,999,764,2973.65,14,0.3407,0.0,True,793.8
PPO,999,765,3397.5,17,0.2054,0.0,True,816.1
MinimumOnly,999,765,3892.54,17,0.2059,0.0,True,816.0
Snowball,999,765,4290.96,18,0.2035,0.0,True,816.4
Avalanche,999,765,3356.14,17,0.2066,0.0,True,815.9
NormalizedAvalanche,999,765,3701.78,17,0.2028,0.0,True,816.5
PPO,999,766,5981.81,24,0.2489,0.0,True,808.9
MinimumOnly,999,766,5998.28,24,0.2488,0.0,True,809.0
Snowball,999,766,6334.21,25,0.253,0.0,True,808.3
Avalanche,999,766,5939.98,24,0.2559,0.0,True,807.8
NormalizedAvalanche,999,766,5967.88,24,0.2476,0.0,True,809.1
PPO,999,767,2553.31,11,0.1971,0.0,True,817.5
MinimumOnly,999,767,2404.62,10,0.1956,0.0,True,817.7
Snowball,999,767,2404.63,9,0.2185,0.0,True,813.9
Avalanche,999,767,2577.31,11,0.2048,0.0,True,816.2
NormalizedAvalanche,999,767,2361.83,9,0.2111,0.0,True,815.2
PPO,999,768,658.24,8,0.1792,0.0,True,820.4
MinimumOnly,999,768,663.09,8,0.1789,0.0,True,820.5
Snowball,999,768,719.22,8,0.1961,0.0,True,817.6
Avalanche,999,768,719.04,10,0.1692,0.0,True,822.1
NormalizedAvalanche,999,768,648.3,8,0.1738,0.0,True,821.3
PPO,999,769,912.94,9,0.2086,0.0,True,815.6
MinimumOnly,999,769,921.02,9,0.2048,0.0,True,816.2
Snowball,999,769,926.23,9,0.2111,0.0,True,815.2
Avalanche,999,769,926.23,9,0.2111,0.0,True,815.2
NormalizedAvalanche,999,769,940.77,8,0.2076,0.0,True,815.8
PPO,999,770,8682.34,41,0.2889,0.0,True,802.3
MinimumOnly,999,770,9238.12,42,0.2858,0.0,True,802.8
Snowball,999,770,9539.9,42,0.2889,0.0,True,802.3
Avalanche,999,770,8677.89,42,0.2852,0.0,True,802.9
NormalizedAvalanche,999,770,9393.42,42,0.2861,0.0,True,802.8
PPO,999,771,3115.84,12,0.2303,0.0,True,812.0
MinimumOnly,999,771,3237.38,12,0.235,0.0,True,811.2
Snowball,999,771,3511.69,12,0.2574,0.0,True,807.5
Avalanche,999,771,3274.4,13,0.231,0.0,True,811.9
NormalizedAvalanche,999,771,3113.9,12,0.2285,0.0,True,812.3
PPO,999,772,2053.5,11,0.2233,0.0,True,813.2
MinimumOnly,999,772,2166.48,11,0.2111,0.0,True,815.2
Snowball,999,772,2294.6,11,0.2215,0.0,True,813.5
Avalanche,999,772,2065.75,11,0.2253,0.0,True,812.8
NormalizedAvalanche,999,772,2099.83,11,0.209,0.0,True,815.5
PPO,999,773,2802.7,13,0.2367,0.0,True,810.9
MinimumOnly,999,773,2872.9,13,0.2322,0.0,True,811.7
Snowball,999,773,2881.32,14,0.2344,0.0,True,811.3
Avalanche,999,773,2881.32,14,0.2344,0.0,True,811.3
NormalizedAvalanche,999,773,2824.82,13,0.2316,0.0,True,811.8
PPO,999,774,2343.71,14,0.1998,0.0,True,817.0
MinimumOnly,999,774,2341.99,14,0.1957,0.0,True,817.7
Snowball,999,774,2419.0,14,0.2065,0.0,True,815.9
Avalanche,999,774,2356.56,14,0.2038,0.0,True,816.4
NormalizedAvalanche,999,774,2295.77,13,0.2081,0.0,True,815.7
PPO,999,775,1241.44,7,0.2189,0.0,True,813.9
MinimumOnly,999,775,1192.34,7,0.2011,0.0,True,816.8
Snowball,999,775,1453.8,8,0.235,0.0,True,811.2
Avalanche,999,775,1453.8,8,0.235,0.0,True,811.2
NormalizedAvalanche,999,775,1222.9,7,0.1941,0.0,True,818.0
PPO,999,776,1650.39,11,0.1685,0.0,True,822.2
MinimumOnly,999,776,1687.93,11,0.1714,0.0,True,821.7
Snowball,999,776,1902.73,12,0.1778,0.0,True,820.7
Avalanche,999,776,1600.4,11,0.1679,0.0,True,822.3
NormalizedAvalanche,999,776,1679.83,11,0.1707,0.0,True,821.8
PPO,999,777,2584.29,15,0.2291,0.0,True,812.2
MinimumOnly,999,777,2578.94,14,0.2432,0.0,True,809.9
Snowball,999,777,2919.9,16,0.2366,0.0,True,811.0
Avalanche,999,777,2468.58,14,0.2473,0.0,True,809.2
NormalizedAvalanche,999,777,2553.85,14,0.2418,0.0,True,810.1
PPO,999,778,1642.09,9,0.1807,0.0,True,820.2
MinimumOnly,999,778,1700.75,9,0.1694,0.0,True,822.1
Snowball,999,778,1960.77,9,0.1955,0.0,True,817.7
Avalanche,999,778,1682.11,9,0.1871,0.0,True,819.1
NormalizedAvalanche,999,778,1695.17,9,0.1671,0.0,True,822.4
PPO,999,779,607.79,6,0.2081,0.0,True,815.7
MinimumOnly,999,779,689.07,6,0.2094,0.0,True,815.5
Snowball,999,779,824.56,7,0.2321,0.0,True,811.7
Avalanche,999,779,733.92,7,0.2331,0.0,True,811.5
NormalizedAvalanche,999,779,652.87,6,0.1999,0.0,True,817.0
PPO,999,780,5790.44,19,0.2128,0.0,True,814.9
MinimumOnly,999,780,6026.55,19,0.212,0.0,True,815.0
Snowball,999,780,6086.08,20,0.2135,0.0,True,814.8
Avalanche,999,780,5740.09,20,0.2134,0.0,True,814.8
NormalizedAvalanche,999,780,6173.53,19,0.2118,0.0,True,815.0
PPO,999,781,2381.41,11,0.202,0.0,True,816.7
MinimumOnly,999,781,2641.75,11,0.203,0.0,True,816.5
Snowball,999,781,2510.55,11,0.2013,0.0,True,816.8
Avalanche,999,781,2514.01,12,0.2023,0.0,True,816.6
NormalizedAvalanche,999,781,2540.65,11,0.1982,0.0,True,817.3
PPO,999,782,1605.57,12,0.2111,0.0,True,815.2
MinimumOnly,999,782,1582.7,12,0.1971,0.0,True,817.5
Snowball,999,782,1603.38,12,0.2121,0.0,True,815.0
Avalanche,999,782,1603.38,12,0.2121,0.0,True,815.0
NormalizedAvalanche,999,782,1663.05,12,0.1965,0.0,True,817.6
PPO,999,783,915.62,9,0.1533,0.0,True,824.7
MinimumOnly,999,783,994.46,9,0.1513,0.0,True,825.0
Snowball,999,783,1128.89,10,0.1705,0.0,True,821.9
Avalanche,999,783,945.3,9,0.1626,0.0,True,823.2
NormalizedAvalanche,999,783,1014.33,9,0.1499,0.0,True,825.3
PPO,999,784,10061.94,43,0.2768,0.0,True,804.3
MinimumOnly,999,784,10597.83,44,0.2739,0.0,True,804.8
Snowball,999,784,10828.98,45,0.2735,0.0,True,804.9
Avalanche,999,784,10108.83,44,0.274,0.0,True,804.8
NormalizedAvalanche,999,784,10705.88,44,0.274,0.0,True,804.8
PPO,999,785,1686.49,13,0.1889,0.0,True,818.8
MinimumOnly,999,785,1750.01,13,0.1884,0.0,True,818.9
Snowball,999,785,1767.04,13,0.196,0.0,True,817.7
Avalanche,999,785,1727.33,13,0.1961,0.0,True,817.6
NormalizedAvalanche,999,785,1727.87,12,0.197,0.0,True,817.5
PPO,999,786,6534.64,28,0.323,0.0,True,796.7
MinimumOnly,999,786,6792.65,28,0.3234,0.0,True,796.6
Snowball,999,786,6700.62,29,0.3214,0.0,True,797.0
Avalanche,999,786,6570.77,29,0.3183,0.0,True,797.5
NormalizedAvalanche,999,786,6705.71,28,0.3222,0.0,True,796.8
PPO,999,787,292.96,6,0.1499,0.0,True,825.3
MinimumOnly,999,787,279.46,6,0.1367,0.0,True,827.4
Snowball,999,787,301.63,6,0.1547,0.0,True,824.5
Avalanche,999,787,301.63,6,0.1547,0.0,True,824.5
NormalizedAvalanche,999,787,264.02,5,0.1445,0.0,True,826.2
PPO,999,788,3008.24,16,0.194,0.0,True,818.0
MinimumOnly,999,788,3088.81,16,0.1908,0.0,True,818.5
Snowball,999,788,3626.47,17,0.2052,0.0,True,816.1
Avalanche,999,788,2962.09,16,0.1962,0.0,True,817.6
NormalizedAvalanche,999,788,3109.24,16,0.1901,0.0,True,818.6
PPO,999,789,5577.24,32,0.2322,0.0,True,811.7
MinimumOnly,999,789,5633.93,32,0.2341,0.0,True,811.4
Snowball,999,789,5814.48,33,0.2352,0.0,True,811.2
Avalanche,999,789,5730.74,33,0.2322,0.0,True,811.7
NormalizedAvalanche,999,789,5635.96,32,0.2322,0.0,True,811.7
PPO,999,790,2460.73,11,0.1891,0.0,True,818.8
MinimumOnly,999,790,2446.13,11,0.1826,0.0,True,819.9
Snowball,999,790,2636.96,11,0.2055,0.0,True,816.1
Avalanche,999,790,2636.96,11,0.2055,0.0,True,816.1
NormalizedAvalanche,999,790,2429.3,10,0.1937,0.0,True,818.0
PPO,999,791,652.41,6,0.2067,0.0,True,815.9
MinimumOnly,999,791,512.42,5,0.1742,0.0,True,821.2
Snowball,999,791,654.75,6,0.2073,0.0,True,815.8
Avalanche,999,791,654.75,6,0.2073,0.0,True,815.8
NormalizedAvalanche,999,791,522.06,5,0.1747,0.0,True,821.2
PPO,999,792,1544.59,11,0.1842,0.0,True,819.6
MinimumOnly,999,792,1729.05,11,0.1907,0.0,True,818.5
Snowball,999,792,1795.38,11,0.1966,0.0,True,817.6
Avalanche,999,792,1569.26,12,0.1806,0.0,True,820.2
NormalizedAvalanche,999,792,1645.54,11,0.1831,0.0,True,819.8
PPO,999,793,2530.02,14,0.2186,0.0,True,813.9
MinimumOnly,999,793,2593.55,14,0.2244,0.0,True,813.0
Snowball,999,793,2564.05,14,0.2274,0.0,True,812.5
Avalanche,999,793,2564.05,14,0.2274,0.0,True,812.5
NormalizedAvalanche,999,793,2631.95,13,0.2342,0.0,True,811.4
PPO,999,794,1273.39,8,0.2378,0.0,True,810.8
MinimumOnly,999,794,1292.47,8,0.2378,0.0,True,810.8
Snowball,999,794,1363.16,8,0.2572,0.0,True,807.6
Avalanche,999,794,1265.18,8,0.2375,0.0,True,810.8
NormalizedAvalanche,999,794,1274.4,7,0.2664,0.0,True,806.1
PPO,999,795,1294.11,15,0.2658,0.0,True,806.1
MinimumOnly,999,795,1276.56,15,0.2537,0.0,True,808.1
Snowball,999,795,1306.13,15,0.2667,0.0,True,806.0
Avalanche,999,795,1296.88,15,0.2668,0.0,True,806.0
NormalizedAvalanche,999,795,1349.58,15,0.2499,0.0,True,808.8
PPO,999,796,5912.54,23,0.2167,0.0,True,814.2
MinimumOnly,999,796,6261.93,22,0.2279,0.0,True,812.4
Snowball,999,796,6608.5,23,0.2253,0.0,True,812.8
Avalanche,999,796,5920.45,23,0.2184,0.0,True,814.0
NormalizedAvalanche,999,796,6014.33,22,0.2252,0.0,True,812.8
PPO,999,797,7079.91,23,0.2316,0.0,True,811.8
MinimumOnly,999,797,7254.04,24,0.2215,0.0,True,813.5
Snowball,999,797,7386.36,25,0.2245,0.0,True,813.0
Avalanche,999,797,7386.36,25,0.2245,0.0,True,813.0
NormalizedAvalanche,999,797,7245.24,23,0.2302,0.0,True,812.0
PPO,999,798,1895.81,12,0.1798,0.0,True,820.3
MinimumOnly,999,798,1960.24,12,0.1802,0.0,True,820.3
Snowball,999,798,2304.71,13,0.1969,0.0,True,817.5
Avalanche,999,798,1859.68,12,0.1838,0.0,True,819.7
NormalizedAvalanche,999,798,1884.53,12,0.1759,0.0,True,821.0
PPO,999,799,13599.8,55,0.2092,0.0,True,815.5
MinimumOnly,999,799,13563.53,54,0.2123,0.0,True,815.0
Snowball,999,799,13379.21,54,0.2129,0.0,True,814.9
Avalanche,999,799,13379.21,54,0.2129,0.0,True,814.9
NormalizedAvalanche,999,799,13743.51,54,0.2131,0.0,True,814.8
PPO,999,800,23620.94,60,0.2891,1693.79,False,792.5
MinimumOnly,999,800,24296.74,60,0.2904,1908.55,False,791.0
Snowball,999,800,25604.0,60,0.2971,3822.0,False,778.8
Avalanche,999,800,23379.43,60,0.2885,1269.97,False,795.0
NormalizedAvalanche,999,800,23837.78,60,0.2887,1201.2,False,795.4
PPO,999,801,13716.8,43,0.2635,0.0,True,806.5
MinimumOnly,999,801,13841.38,43,0.2641,0.0,True,806.4
Snowball,999,801,13708.82,43,0.2662,0.0,True,806.1
Avalanche,999,801,13609.22,43,0.2656,0.0,True,806.2
NormalizedAvalanche,999,801,13918.31,43,0.2642,0.0,True,806.4
PPO,999,802,7242.33,29,0.1986,0.0,True,817.2
MinimumOnly,999,802,7342.52,29,0.2004,0.0,True,816.9
Snowball,999,802,7517.11,29,0.2061,0.0,True,816.0
Avalanche,999,802,7299.81,29,0.2024,0.0,True,816.6
NormalizedAvalanche,999,802,7281.87,28,0.2051,0.0,True,816.2
PPO,999,803,1340.88,8,0.1981,0.0,True,817.3
MinimumOnly,999,803,1234.63,8,0.1768,0.0,True,820.8
Snowball,999,803,1461.42,9,0.1943,0.0,True,817.9
Avalanche,999,803,1355.8,8,0.2009,0.0,True,816.9
NormalizedAvalanche,999,803,1159.85,7,0.1846,0.0,True,819.5
PPO,999,804,3358.8,19,0.3223,0.0,True,796.8
MinimumOnly,999,804,3489.99,19,0.3155,0.0,True,797.9
Snowball,999,804,3370.26,19,0.323,0.0,True,796.7
Avalanche,999,804,3372.24,19,0.3234,0.0,True,796.6
NormalizedAvalanche,999,804,3650.37,19,0.3079,0.0,True,799.2
PPO,999,805,1698.62,9,0.1803,0.0,True,820.3
MinimumOnly,999,805,1719.68,9,0.1768,0.0,True,820.8
Snowball,999,805,2078.61,9,0.2155,0.0,True,814.4
Avalanche,999,805,1739.9,9,0.1955,0.0,True,817.7
NormalizedAvalanche,999,805,1707.77,8,0.1966,0.0,True,817.6
PPO,999,806,4623.78,16,0.207,0.0,True,815.9
MinimumOnly,999,806,4767.05,16,0.2061,0.0,True,816.0
Snowball,999,806,5118.99,16,0.2182,0.0,True,814.0
Avalanche,999,806,4865.03,17,0.2088,0.0,True,815.5
NormalizedAvalanche,999,806,4758.97,16,0.2055,0.0,True,816.1
PPO,999,807,1234.41,9,0.2442,0.0,True,809.7
MinimumOnly,999,807,1235.14,9,0.2362,0.0,True,811.0
Snowball,999,807,1392.98,9,0.2736,0.0,True,804.9
Avalanche,999,807,1366.65,10,0.2534,0.0,True,808.2
NormalizedAvalanche,999,807,1216.34,9,0.231,0.0,True,811.9
PPO,999,808,6212.41,21,0.2082,0.0,True,815.6
MinimumOnly,999,808,6982.22,21,0.2083,0.0,True,815.6
Snowball,999,808,7991.53,22,0.2088,0.0,True,815.5
Avalanche,999,808,6097.79,21,0.2091,0.0,True,815.5
NormalizedAvalanche,999,808,6808.35,21,0.2078,0.0,True,815.7
PPO,999,809,3586.64,15,0.2123,0.0,True,815.0
MinimumOnly,999,809,3882.42,15,0.2041,0.0,True,816.3
Snowball,999,809,3677.64,16,0.2029,0.0,True,816.5
Avalanche,999,809,3524.94,15,0.2129,0.0,True,814.9
NormalizedAvalanche,999,809,4035.83,15,0.205,0.0,True,816.2
PPO,999,810,3419.95,11,0.2103,0.0,True,815.3
MinimumOnly,999,810,3421.96,11,0.2125,0.0,True,814.9
Snowball,999,810,3638.1,11,0.2254,0.0,True,812.8
Avalanche,999,810,3449.91,11,0.2214,0.0,True,813.5
NormalizedAvalanche,999,810,3326.66,10,0.226,0.0,True,812.7
PPO,999,811,3702.49,16,0.189,0.0,True,818.8
MinimumOnly,999,811,3750.27,17,0.1807,0.0,True,820.2
Snowball,999,811,3739.15,16,0.1914,0.0,True,818.4
Avalanche,999,811,3628.91,16,0.1883,0.0,True,818.9
NormalizedAvalanche,999,811,3665.08,16,0.1869,0.0,True,819.2
PPO,999,812,2817.94,14,0.1896,0.0,True,818.7
MinimumOnly,999,812,3119.37,14,0.1904,0.0,True,818.6
Snowball,999,812,2847.54,14,0.1907,0.0,True,818.5
Avalanche,999,812,2791.54,14,0.1896,0.0,True,818.7
NormalizedAvalanche,999,812,2958.34,14,0.1856,0.0,True,819.4
PPO,999,813,3704.56,14,0.1741,0.0,True,821.3
MinimumOnly,999,813,3893.2,13,0.1851,0.0,True,819.5
Snowball,999,813,4358.34,14,0.1865,0.0,True,819.2
Avalanche,999,813,3561.13,13,0.1834,0.0,True,819.7
NormalizedAvalanche,999,813,3764.56,13,0.1829,0.0,True,819.8
PPO,999,814,2361.89,13,0.1894,0.0,True,818.8
MinimumOnly,999,814,2694.51,14,0.1812,0.0,True,820.1
Snowball,999,814,2897.72,14,0.1929,0.0,True,818.2
Avalanche,999,814,2358.98,14,0.1783,0.0,True,820.6
NormalizedAvalanche,999,814,2492.15,13,0.1877,0.0,True,819.0
PPO,999,815,2288.85,15,0.2275,0.0,True,812.5
MinimumOnly,999,815,2434.24,15,0.2267,0.0,True,812.6
Snowball,999,815,2796.46,16,0.2367,0.0,True,810.9
Avalanche,999,815,2223.06,15,0.2304,0.0,True,812.0
NormalizedAvalanche,999,815,2291.11,14,0.2387,0.0,True,810.6
PPO,999,816,1938.68,14,0.175,0.0,True,821.1
