strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
NormalizedAvalanche,4242,527,4514.36,11,0.2527,0.0,True,808.3
PPO,4242,528,465.61,3,0.2874,0.0,True,802.6
MinimumOnly,4242,528,298.58,2,0.1653,0.0,True,822.7
Snowball,4242,528,521.78,4,0.2616,0.0,True,806.8
Avalanche,4242,528,417.2,4,0.1802,0.0,True,820.3
NormalizedAvalanche,4242,528,309.88,2,0.1833,0.0,True,819.8
PPO,4242,529,1378.98,6,0.2031,0.0,True,816.5
MinimumOnly,4242,529,1470.02,6,0.2217,0.0,True,813.4
Snowball,4242,529,1842.11,7,0.2589,0.0,True,807.3
Avalanche,4242,529,1747.74,7,0.2433,0.0,True,809.9
NormalizedAvalanche,4242,529,1437.15,6,0.2148,0.0,True,814.6
PPO,4242,530,4114.58,11,0.1972,0.0,True,817.5
MinimumOnly,4242,530,4083.98,11,0.1955,0.0,True,817.7
Snowball,4242,530,4368.4,11,0.213,0.0,True,814.9
Avalanche,4242,530,4334.0,12,0.2008,0.0,True,816.9
NormalizedAvalanche,4242,530,4058.9,11,0.193,0.0,True,818.2
PPO,4242,531,1091.29,5,0.1086,0.0,True,832.1
MinimumOnly,4242,531,1008.5,4,0.1153,0.0,True,831.0
Snowball,4242,531,1329.2,5,0.146,0.0,True,825.9
Avalanche,4242,531,1168.4,5,0.1239,0.0,True,829.6
NormalizedAvalanche,4242,531,948.14,4,0.1031,0.0,True,833.0
PPO,4242,532,1952.62,5,0.1676,0.0,True,822.3
MinimumOnly,4242,532,1957.18,5,0.1743,0.0,True,821.2
Snowball,4242,532,2419.67,6,0.2044,0.0,True,816.3
Avalanche,4242,532,1945.95,5,0.181,0.0,True,820.1
NormalizedAvalanche,4242,532,1951.11,5,0.1676,0.0,True,822.3
PPO,4242,533,3073.59,10,0.3015,0.0,True,800.3
MinimumOnly,4242,533,3305.66,10,0.3107,0.0,True,798.7
Snowball,4242,533,3325.11,9,0.3445,0.0,True,793.2
Avalanche,4242,533,3165.91,10,0.316,0.0,True,797.9
NormalizedAvalanche,4242,533,3213.09,9,0.3344,0.0,True,794.8
PPO,4242,534,158.53,2,0.0923,0.0,True,834.8
MinimumOnly,4242,534,166.58,2,0.0982,0.0,True,833.8
Snowball,4242,534,304.87,3,0.27,0.0,True,805.5
Avalanche,4242,534,177.31,3,0.0935,0.0,True,834.6
NormalizedAvalanche,4242,534,170.18,2,0.1059,0.0,True,832.5
PPO,4242,535,1958.34,6,0.2086,0.0,True,815.6
MinimumOnly,4242,535,1882.09,6,0.1897,0.0,True,818.7
Snowball,4242,535,2240.14,7,0.2155,0.0,True,814.4
Avalanche,4242,535,2102.85,7,0.2068,0.0,True,815.9
NormalizedAvalanche,4242,535,1827.25,6,0.1862,0.0,True,819.3
PPO,4242,536,7678.62,18,0.2111,0.0,True,815.2
MinimumOnly,4242,536,7562.36,18,0.2092,0.0,True,815.5
Snowball,4242,536,7927.28,18,0.22,0.0,True,813.7
Avalanche,4242,536,7885.85,18,0.2219,0.0,True,813.4
NormalizedAvalanche,4242,536,7554.04,17,0.2212,0.0,True,813.5
PPO,4242,537,2668.6,7,0.2074,0.0,True,815.8
MinimumOnly,4242,537,2761.64,7,0.216,0.0,True,814.4
Snowball,4242,537,3215.95,8,0.2265,0.0,True,812.6
Avalanche,4242,537,2611.65,8,0.1981,0.0,True,817.3
NormalizedAvalanche,4242,537,2484.47,7,0.2017,0.0,True,816.7
PPO,4242,538,1445.36,7,0.1813,0.0,True,820.1
MinimumOnly,4242,538,1349.45,6,0.1867,0.0,True,819.2
Snowball,4242,538,1734.1,7,0.2349,0.0,True,811.2
Avalanche,4242,538,1597.69,7,0.2156,0.0,True,814.4
NormalizedAvalanche,4242,538,1316.19,6,0.1723,0.0,True,821.6
PPO,4242,539,2144.35,6,0.237,0.0,True,810.9
MinimumOnly,4242,539,1715.45,5,0.2037,0.0,True,816.4
Snowball,4242,539,2405.45,7,0.2301,0.0,True,812.0
Avalanche,4242,539,2010.06,6,0.2241,0.0,True,813.0
NormalizedAvalanche,4242,539,1735.33,5,0.21,0.0,True,815.4
PPO,4242,540,4799.61,13,0.1864,0.0,True,819.2
MinimumOnly,4242,540,4883.25,13,0.1885,0.0,True,818.9
Snowball,4242,540,5484.94,14,0.1958,0.0,True,817.7
Avalanche,4242,540,4692.01,13,0.187,0.0,True,819.1
NormalizedAvalanche,4242,540,4727.24,12,0.1973,0.0,True,817.4
PPO,4242,541,2215.72,7,0.1557,0.0,True,824.3
MinimumOnly,4242,541,2248.61,7,0.1603,0.0,True,823.5
Snowball,4242,541,2488.83,7,0.1827,0.0,True,819.8
Avalanche,4242,541,2053.33,6,0.1753,0.0,True,821.1
NormalizedAvalanche,4242,541,2068.02,7,0.1461,0.0,True,825.9
PPO,4242,542,5007.44,13,0.3135,0.0,True,798.3
MinimumOnly,4242,542,5012.72,12,0.3354,0.0,True,794.7
Snowball,4242,542,5701.93,13,0.3588,0.0,True,790.8
Avalanche,4242,542,5163.42,13,0.3269,0.0,True,796.1
NormalizedAvalanche,4242,542,4929.6,12,0.3315,0.0,True,795.3
PPO,4242,543,1386.89,5,0.146,0.0,True,825.9
MinimumOnly,4242,543,1359.21,5,0.1431,0.0,True,826.4
Snowball,4242,543,1592.19,5,0.181,0.0,True,820.1
Avalanche,4242,543,1592.19,5,0.181,0.0,True,820.1
NormalizedAvalanche,4242,543,1239.42,5,0.1236,0.0,True,829.6
PPO,4242,544,3631.11,10,0.2896,0.0,True,802.2
MinimumOnly,4242,544,3542.27,10,0.2901,0.0,True,802.1
Snowball,4242,544,3841.93,11,0.296,0.0,True,801.2
Avalanche,4242,544,3841.93,11,0.296,0.0,True,801.2
NormalizedAvalanche,4242,544,3561.59,10,0.2874,0.0,True,802.6
PPO,4242,545,262.04,2,0.1088,0.0,True,832.0
MinimumOnly,4242,545,242.23,2,0.0706,0.0,True,838.3
Snowball,4242,545,396.86,3,0.1984,0.0,True,817.3
Avalanche,4242,545,385.95,3,0.1914,0.0,True,818.4
NormalizedAvalanche,4242,545,266.31,3,0.0735,0.0,True,837.9
PPO,4242,546,2104.7,8,0.197,0.0,True,817.5
MinimumOnly,4242,546,2222.46,9,0.1817,0.0,True,820.0
Snowball,4242,546,2388.76,9,0.2039,0.0,True,816.3
Avalanche,4242,546,2265.34,9,0.1944,0.0,True,817.9
NormalizedAvalanche,4242,546,2103.41,8,0.1905,0.0,True,818.6
PPO,4242,547,1270.85,5,0.2039,0.0,True,816.3
MinimumOnly,4242,547,1201.16,5,0.1857,0.0,True,819.4
Snowball,4242,547,1496.18,5,0.2558,0.0,True,807.8
Avalanche,4242,547,1487.5,6,0.2195,0.0,True,813.8
NormalizedAvalanche,4242,547,1087.0,4,0.1992,0.0,True,817.1
PPO,4242,548,1339.42,5,0.1779,0.0,True,820.6
MinimumOnly,4242,548,1113.93,4,0.1633,0.0,True,823.1
Snowball,4242,548,1259.45,4,0.2013,0.0,True,816.8
Avalanche,4242,548,1145.53,4,0.174,0.0,True,821.3
NormalizedAvalanche,4242,548,1043.09,4,0.1449,0.0,True,826.1
PPO,4242,549,5487.96,12,0.1969,0.0,True,817.5
MinimumOnly,4242,549,5404.92,12,0.1937,0.0,True,818.0
Snowball,4242,549,6005.84,13,0.2039,0.0,True,816.4
Avalanche,4242,549,6005.84,13,0.2039,0.0,True,816.4
NormalizedAvalanche,4242,549,5317.11,11,0.2064,0.0,True,815.9
PPO,4242,550,3921.59,9,0.1928,0.0,True,818.2
MinimumOnly,4242,550,3890.5,8,0.2112,0.0,True,815.1
Snowball,4242,550,4581.47,9,0.237,0.0,True,810.9
Avalanche,4242,550,4581.47,9,0.237,0.0,True,810.9
NormalizedAvalanche,4242,550,3860.49,7,0.2369,0.0,True,810.9
PPO,4242,551,4627.69,13,0.2024,0.0,True,816.6
MinimumOnly,4242,551,4651.6,12,0.2194,0.0,True,813.8
Snowball,4242,551,5008.21,13,0.2212,0.0,True,813.5
Avalanche,4242,551,4552.74,12,0.217,0.0,True,814.2
NormalizedAvalanche,4242,551,4612.61,12,0.2153,0.0,True,814.5
PPO,4242,552,1208.95,6,0.1152,0.0,True,831.0
MinimumOnly,4242,552,1195.39,5,0.14,0.0,True,826.9
Snowball,4242,552,1346.86,5,0.1684,0.0,True,822.2
Avalanche,4242,552,1346.86,5,0.1684,0.0,True,822.2
NormalizedAvalanche,4242,552,1054.83,4,0.1412,0.0,True,826.7
PPO,4242,553,4556.41,10,0.2234,0.0,True,813.1
MinimumOnly,4242,553,4614.83,10,0.2196,0.0,True,813.8
Snowball,4242,553,4792.6,10,0.2247,0.0,True,812.9
Avalanche,4242,553,4504.3,10,0.2254,0.0,True,812.8
NormalizedAvalanche,4242,553,4609.36,9,0.2418,0.0,True,810.1
PPO,4242,554,2763.42,9,0.1614,0.0,True,823.4
MinimumOnly,4242,554,2603.84,8,0.1647,0.0,True,822.8
Snowball,4242,554,3187.29,9,0.1853,0.0,True,819.4
Avalanche,4242,554,2994.78,8,0.2022,0.0,True,816.6
NormalizedAvalanche,4242,554,2576.59,8,0.1619,0.0,True,823.3
PPO,4242,555,2976.7,9,0.2058,0.0,True,816.0
MinimumOnly,4242,555,2948.86,9,0.1996,0.0,True,817.1
Snowball,4242,555,3110.84,10,0.1947,0.0,True,817.9
Avalanche,4242,555,3047.3,10,0.1923,0.0,True,818.3
NormalizedAvalanche,4242,555,2918.89,9,0.1973,0.0,True,817.4
PPO,4242,556,1379.7,6,0.1439,0.0,True,826.3
MinimumOnly,4242,556,1426.42,6,0.1511,0.0,True,825.1
Snowball,4242,556,1918.25,7,0.1923,0.0,True,818.3
Avalanche,4242,556,1357.63,5,0.1769,0.0,True,820.8
NormalizedAvalanche,4242,556,1334.3,5,0.1672,0.0,True,822.4
PPO,4242,557,1406.21,6,0.1624,0.0,True,823.2
MinimumOnly,4242,557,1332.62,5,0.181,0.0,True,820.1
Snowball,4242,557,1481.15,6,0.1806,0.0,True,820.2
Avalanche,4242,557,1481.15,6,0.1806,0.0,True,820.2
NormalizedAvalanche,4242,557,1298.41,5,0.1695,0.0,True,822.0
PPO,4242,558,1718.88,7,0.1644,0.0,True,822.9
MinimumOnly,4242,558,1739.97,7,0.1656,0.0,True,822.7
Snowball,4242,558,2087.36,8,0.1812,0.0,True,820.1
Avalanche,4242,558,1936.36,8,0.1736,0.0,True,821.4
NormalizedAvalanche,4242,558,1695.9,6,0.1887,0.0,True,818.9
PPO,4242,559,4269.87,11,0.1716,0.0,True,821.7
MinimumOnly,4242,559,4199.01,11,0.1707,0.0,True,821.8
Snowball,4242,559,4224.95,10,0.1922,0.0,True,818.3
Avalanche,4242,559,4234.53,11,0.1768,0.0,True,820.8
NormalizedAvalanche,4242,559,4127.45,10,0.1842,0.0,True,819.6
PPO,4242,560,3922.53,9,0.2131,0.0,True,814.8
MinimumOnly,4242,560,3815.05,9,0.2071,0.0,True,815.8
Snowball,4242,560,4097.87,9,0.2239,0.0,True,813.1
Avalanche,4242,560,3805.51,9,0.2126,0.0,True,814.9
NormalizedAvalanche,4242,560,3711.67,9,0.2022,0.0,True,816.6
PPO,4242,561,1686.55,7,0.1209,0.0,True,830.0
MinimumOnly,4242,561,1701.14,5,0.1691,0.0,True,822.1
Snowball,4242,561,2204.22,6,0.2021,0.0,True,816.6
Avalanche,4242,561,1984.85,7,0.16,0.0,True,823.6
NormalizedAvalanche,4242,561,1674.63,5,0.1655,0.0,True,822.7
PPO,4242,562,1626.45,5,0.1319,0.0,True,828.2
MinimumOnly,4242,562,1655.69,5,0.1313,0.0,True,828.3
Snowball,4242,562,2312.73,6,0.183,0.0,True,819.8
Avalanche,4242,562,1969.31,5,0.1843,0.0,True,819.6
NormalizedAvalanche,4242,562,1587.66,5,0.123,0.0,True,829.7
PPO,4242,563,2517.23,7,0.1694,0.0,True,822.0
MinimumOnly,4242,563,2396.97,6,0.184,0.0,True,819.6
Snowball,4242,563,2779.76,7,0.1964,0.0,True,817.6
Avalanche,4242,563,2784.17,7,0.1975,0.0,True,817.4
NormalizedAvalanche,4242,563,2374.13,6,0.1812,0.0,True,820.1
PPO,4242,564,3844.7,11,0.2008,0.0,True,816.9
MinimumOnly,4242,564,3996.15,10,0.2213,0.0,True,813.5
Snowball,4242,564,4095.81,10,0.2294,0.0,True,812.2
Avalanche,4242,564,3990.8,11,0.2125,0.0,True,814.9
NormalizedAvalanche,4242,564,3888.85,10,0.2167,0.0,True,814.2
PPO,4242,565,1946.94,7,0.1704,0.0,True,821.9
MinimumOnly,4242,565,1755.18,7,0.1472,0.0,True,825.7
Snowball,4242,565,2081.36,7,0.1806,0.0,True,820.2
Avalanche,4242,565,2064.28,8,0.1664,0.0,True,822.5
NormalizedAvalanche,4242,565,1758.19,7,0.1462,0.0,True,825.9
PPO,4242,566,1553.59,6,0.1666,0.0,True,822.5
MinimumOnly,4242,566,1207.88,5,0.1395,0.0,True,827.0
Snowball,4242,566,1553.59,6,0.1666,0.0,True,822.5
Avalanche,4242,566,1553.59,6,0.1666,0.0,True,822.5
NormalizedAvalanche,4242,566,1136.7,5,0.1271,0.0,True,829.0
PPO,4242,567,3034.5,7,0.2371,0.0,True,810.9
MinimumOnly,4242,567,2664.77,7,0.1995,0.0,True,817.1
Snowball,4242,567,3186.16,7,0.2604,0.0,True,807.0
Avalanche,4242,567,2951.43,7,0.2376,0.0,True,810.8
NormalizedAvalanche,4242,567,2674.66,6,0.2333,0.0,True,811.5
PPO,4242,568,919.24,4,0.1156,0.0,True,830.9
MinimumOnly,4242,568,989.78,4,0.1308,0.0,True,828.4
Snowball,4242,568,1160.52,4,0.1702,0.0,True,821.9
Avalanche,4242,568,923.48,4,0.1223,0.0,True,829.8
NormalizedAvalanche,4242,568,858.82,4,0.1028,0.0,True,833.0
PPO,4242,569,4447.09,9,0.2324,0.0,True,811.6
MinimumOnly,4242,569,4468.11,8,0.2605,0.0,True,807.0
Snowball,4242,569,5024.86,9,0.2666,0.0,True,806.0
Avalanche,4242,569,4665.95,9,0.2487,0.0,True,809.0
NormalizedAvalanche,4242,569,4412.53,8,0.2586,0.0,True,807.3
PPO,4242,570,1063.44,4,0.1375,0.0,True,827.3
MinimumOnly,4242,570,987.28,4,0.1227,0.0,True,829.7
Snowball,4242,570,1317.35,5,0.156,0.0,True,824.3
Avalanche,4242,570,1255.21,5,0.1475,0.0,True,825.7
NormalizedAvalanche,4242,570,1039.44,4,0.1355,0.0,True,827.6
PPO,4242,571,416.4,3,0.152,0.0,True,824.9
MinimumOnly,4242,571,360.85,3,0.1096,0.0,True,831.9
Snowball,4242,571,506.48,3,0.2212,0.0,True,813.5
Avalanche,4242,571,369.13,3,0.1272,0.0,True,829.0
NormalizedAvalanche,4242,571,421.04,3,0.1543,0.0,True,824.5
PPO,4242,572,4440.64,10,0.2033,0.0,True,816.5
MinimumOnly,4242,572,4272.04,10,0.1916,0.0,True,818.4
Snowball,4242,572,5033.33,11,0.2095,0.0,True,815.4
Avalanche,4242,572,4559.24,10,0.2146,0.0,True,814.6
NormalizedAvalanche,4242,572,4257.98,9,0.2099,0.0,True,815.4
PPO,4242,573,2793.75,7,0.1763,0.0,True,820.9
MinimumOnly,4242,573,2961.81,7,0.179,0.0,True,820.5
Snowball,4242,573,3778.3,8,0.2083,0.0,True,815.6
Avalanche,4242,573,2791.27,7,0.1785,0.0,True,820.5
NormalizedAvalanche,4242,573,2879.92,7,0.1699,0.0,True,822.0
PPO,4242,574,1303.32,5,0.1432,0.0,True,826.4
MinimumOnly,4242,574,1173.99,5,0.1201,0.0,True,830.2
Snowball,4242,574,1259.77,4,0.1696,0.0,True,822.0
Avalanche,4242,574,1292.82,5,0.1414,0.0,True,826.7
NormalizedAvalanche,4242,574,1099.91,4,0.1343,0.0,True,827.8
PPO,4242,575,4003.89,11,0.1862,0.0,True,819.3
MinimumOnly,4242,575,3949.98,11,0.1864,0.0,True,819.2
Snowball,4242,575,4112.97,11,0.1973,0.0,True,817.4
Avalanche,4242,575,4426.34,12,0.198,0.0,True,817.3
NormalizedAvalanche,4242,575,3900.68,10,0.201,0.0,True,816.8
PPO,4242,576,1341.42,5,0.2104,0.0,True,815.3
MinimumOnly,4242,576,1292.51,5,0.1932,0.0,True,818.1
Snowball,4242,576,1674.69,6,0.2416,0.0,True,810.1
Avalanche,4242,576,1620.82,6,0.2376,0.0,True,810.8
NormalizedAvalanche,4242,576,1248.62,5,0.1712,0.0,True,821.7
PPO,4242,577,2600.24,9,0.2938,0.0,True,801.5
MinimumOnly,4242,577,2463.86,8,0.3079,0.0,True,799.2
Snowball,4242,577,2778.12,9,0.3182,0.0,True,797.5
Avalanche,4242,577,2436.39,9,0.2753,0.0,True,804.6
NormalizedAvalanche,4242,577,2286.69,8,0.2791,0.0,True,803.9
PPO,4242,578,2890.57,9,0.184,0.0,True,819.6
MinimumOnly,4242,578,2829.14,8,0.2065,0.0,True,815.9
Snowball,4242,578,2975.65,8,0.2198,0.0,True,813.7
Avalanche,4242,578,2985.52,9,0.2059,0.0,True,816.0
NormalizedAvalanche,4242,578,2762.56,8,0.2011,0.0,True,816.8
PPO,4242,579,2128.87,7,0.1576,0.0,True,824.0
MinimumOnly,4242,579,2040.88,7,0.1481,0.0,True,825.6
Snowball,4242,579,2572.91,8,0.1715,0.0,True,821.7
Avalanche,4242,579,2368.58,8,0.1654,0.0,True,822.7
NormalizedAvalanche,4242,579,2019.87,7,0.1477,0.0,True,825.6
PPO,4242,580,4420.27,9,0.2185,0.0,True,813.9
MinimumOnly,4242,580,4434.85,8,0.2424,0.0,True,810.0
Snowball,4242,580,5261.56,9,0.2644,0.0,True,806.4
Avalanche,4242,580,4325.09,8,0.2402,0.0,True,810.4
NormalizedAvalanche,4242,580,4360.93,8,0.2391,0.0,True,810.6
PPO,4242,581,1025.52,5,0.1424,0.0,True,826.5
MinimumOnly,4242,581,920.6,4,0.1471,0.0,True,825.7
Snowball,4242,581,1221.25,5,0.1891,0.0,True,818.8
Avalanche,4242,581,1083.61,4,0.1972,0.0,True,817.5
NormalizedAvalanche,4242,581,888.74,4,0.1387,0.0,True,827.1
PPO,4242,582,922.39,4,0.1917,0.0,True,818.4
MinimumOnly,4242,582,704.49,3,0.1516,0.0,True,825.0
Snowball,4242,582,972.3,4,0.2118,0.0,True,815.1
Avalanche,4242,582,690.91,4,0.112,0.0,True,831.5
NormalizedAvalanche,4242,582,734.46,3,0.1653,0.0,True,822.7
PPO,4242,583,845.15,4,0.1773,0.0,True,820.7
MinimumOnly,4242,583,884.1,4,0.1869,0.0,True,819.2
Snowball,4242,583,931.64,4,0.2012,0.0,True,816.8
Avalanche,4242,583,961.05,4,0.2276,0.0,True,812.4
NormalizedAvalanche,4242,583,846.24,4,0.1756,0.0,True,821.0
PPO,4242,584,5085.85,13,0.2386,0.0,True,810.6
MinimumOnly,4242,584,4996.39,12,0.2583,0.0,True,807.4
Snowball,4242,584,4834.12,12,0.2558,0.0,True,807.8
Avalanche,4242,584,5193.95,13,0.2577,0.0,True,807.5
NormalizedAvalanche,4242,584,4947.72,12,0.2538,0.0,True,808.1
PPO,4242,585,2654.99,8,0.1652,0.0,True,822.7
MinimumOnly,4242,585,2671.49,8,0.1616,0.0,True,823.3
Snowball,4242,585,3272.0,9,0.1856,0.0,True,819.4
Avalanche,4242,585,2757.54,8,0.1797,0.0,True,820.3
NormalizedAvalanche,4242,585,2583.76,7,0.1818,0.0,True,820.0
PPO,4242,586,2370.57,8,0.1615,0.0,True,823.3
MinimumOnly,4242,586,2333.13,8,0.1581,0.0,True,823.9
Snowball,4242,586,2654.05,8,0.1826,0.0,True,819.9
Avalanche,4242,586,2611.35,9,0.1712,0.0,True,821.7
NormalizedAvalanche,4242,586,2293.41,7,0.1785,0.0,True,820.5
PPO,4242,587,2817.62,7,0.2201,0.0,True,813.7
MinimumOnly,4242,587,2780.76,7,0.2196,0.0,True,813.8
Snowball,4242,587,3131.2,8,0.2229,0.0,True,813.2
Avalanche,4242,587,2871.04,8,0.2108,0.0,True,815.2
NormalizedAvalanche,4242,587,2657.28,7,0.2097,0.0,True,815.4
PPO,4242,588,865.03,5,0.1348,0.0,True,827.8
MinimumOnly,4242,588,853.31,4,0.1643,0.0,True,822.9
Snowball,4242,588,1231.62,5,0.2339,0.0,True,811.4
Avalanche,4242,588,954.16,5,0.1618,0.0,True,823.3
NormalizedAvalanche,4242,588,779.72,4,0.1392,0.0,True,827.0
PPO,4242,589,204.79,2,0.0519,0.0,True,841.4
MinimumOnly,4242,589,193.72,2,0.0335,0.0,True,844.5
Snowball,4242,589,364.84,3,0.1576,0.0,True,824.0
Avalanche,4242,589,290.93,3,0.1112,0.0,True,831.6
NormalizedAvalanche,4242,589,236.08,2,0.0848,0.0,True,836.0
PPO,4242,590,1304.12,6,0.1645,0.0,True,822.9
MinimumOnly,4242,590,1282.16,5,0.1959,0.0,True,817.7
Snowball,4242,590,1535.74,6,0.2083,0.0,True,815.6
Avalanche,4242,590,1404.62,6,0.1923,0.0,True,818.3
NormalizedAvalanche,4242,590,1279.01,5,0.1959,0.0,True,817.7
PPO,4242,591,160.37,2,0.0828,0.0,True,836.3
MinimumOnly,4242,591,138.52,2,0.0266,0.0,True,845.6
Snowball,4242,591,279.65,3,0.2014,0.0,True,816.8
Avalanche,4242,591,222.9,3,0.1455,0.0,True,826.0
NormalizedAvalanche,4242,591,161.04,2,0.068,0.0,True,838.8
PPO,4242,592,3231.66,9,0.139,0.0,True,827.1
MinimumOnly,4242,592,3126.58,8,0.1514,0.0,True,825.0
Snowball,4242,592,3388.18,8,0.172,0.0,True,821.6
Avalanche,4242,592,3378.57,8,0.1723,0.0,True,821.6
NormalizedAvalanche,4242,592,3000.92,7,0.1643,0.0,True,822.9
PPO,4242,593,3928.37,11,0.1631,0.0,True,823.1
MinimumOnly,4242,593,3836.79,10,0.1709,0.0,True,821.8
Snowball,4242,593,4212.1,11,0.1785,0.0,True,820.6
Avalanche,4242,593,3724.33,11,0.1555,0.0,True,824.3
NormalizedAvalanche,4242,593,3787.93,10,0.1691,0.0,True,822.1
PPO,4242,594,3923.85,9,0.2218,0.0,True,813.4
MinimumOnly,4242,594,3838.61,10,0.1968,0.0,True,817.5
Snowball,4242,594,4396.0,10,0.2292,0.0,True,812.2
Avalanche,4242,594,3769.89,10,0.1982,0.0,True,817.3
NormalizedAvalanche,4242,594,3671.63,9,0.2106,0.0,True,815.3
PPO,4242,595,6400.41,15,0.1866,0.0,True,819.2
MinimumOnly,4242,595,6172.86,14,0.195,0.0,True,817.8
Snowball,4242,595,6469.12,15,0.1962,0.0,True,817.6
Avalanche,4242,595,6299.7,15,0.1945,0.0,True,817.9
NormalizedAvalanche,4242,595,6200.27,14,0.1952,0.0,True,817.8
PPO,4242,596,1540.67,5,0.2519,0.0,True,808.4
MinimumOnly,4242,596,1327.29,5,0.2023,0.0,True,816.6
Snowball,4242,596,1861.75,6,0.2715,0.0,True,805.2
Avalanche,4242,596,1510.75,5,0.2531,0.0,True,808.2
NormalizedAvalanche,4242,596,1235.02,5,0.1849,0.0,True,819.5
PPO,4242,597,1531.55,5,0.1432,0.0,True,826.4
MinimumOnly,4242,597,1389.36,5,0.1238,0.0,True,829.6
Snowball,4242,597,1531.55,5,0.1432,0.0,True,826.4
Avalanche,4242,597,1389.51,5,0.1265,0.0,True,829.1
NormalizedAvalanche,4242,597,1274.18,5,0.1083,0.0,True,832.1
PPO,4242,598,2143.42,7,0.2037,0.0,True,816.4
MinimumOnly,4242,598,2092.43,7,0.1978,0.0,True,817.4
Snowball,4242,598,2430.97,8,0.2166,0.0,True,814.3
Avalanche,4242,598,2430.97,8,0.2166,0.0,True,814.3
NormalizedAvalanche,4242,598,2086.49,7,0.1897,0.0,True,818.7
PPO,4242,599,3212.83,9,0.2579,0.0,True,807.4
MinimumOnly,4242,599,3231.69,9,0.2602,0.0,True,807.1
Snowball,4242,599,3841.56,10,0.2893,0.0,True,802.3
Avalanche,4242,599,3264.06,9,0.2647,0.0,True,806.3
NormalizedAvalanche,4242,599,3166.37,9,0.2537,0.0,True,808.1
PPO,4242,600,2408.59,6,0.2381,0.0,True,810.7
MinimumOnly,4242,600,2373.32,5,0.2786,0.0,True,804.0
Snowball,4242,600,3188.98,7,0.2977,0.0,True,800.9
Avalanche,4242,600,2532.76,7,0.2271,0.0,True,812.5
NormalizedAvalanche,4242,600,2378.73,5,0.2794,0.0,True,803.9
PPO,4242,601,296.87,3,0.1169,0.0,True,830.7
MinimumOnly,4242,601,285.2,3,0.1041,0.0,True,832.8
Snowball,4242,601,423.89,4,0.1737,0.0,True,821.3
Avalanche,4242,601,420.85,4,0.1744,0.0,True,821.2
NormalizedAvalanche,4242,601,312.61,3,0.1313,0.0,True,828.3
PPO,4242,602,2639.13,7,0.278,0.0,True,804.1
MinimumOnly,4242,602,2527.79,7,0.2636,0.0,True,806.5
Snowball,4242,602,2709.2,8,0.2538,0.0,True,808.1
Avalanche,4242,602,2709.2,8,0.2538,0.0,True,808.1
NormalizedAvalanche,4242,602,2449.81,7,0.2507,0.0,True,808.6
PPO,4242,603,2439.31,10,0.1941,0.0,True,818.0
MinimumOnly,4242,603,2420.45,10,0.1879,0.0,True,819.0
Snowball,4242,603,2691.56,10,0.2111,0.0,True,815.2
Avalanche,4242,603,2732.73,11,0.2025,0.0,True,816.6
NormalizedAvalanche,4242,603,2368.18,9,0.2051,0.0,True,816.2
PPO,4242,604,1550.55,5,0.1594,0.0,True,823.7
MinimumOnly,4242,604,1576.78,5,0.1648,0.0,True,822.8
Snowball,4242,604,1818.93,5,0.2055,0.0,True,816.1
Avalanche,4242,604,1661.53,5,0.1824,0.0,True,819.9
NormalizedAvalanche,4242,604,1471.62,4,0.1842,0.0,True,819.6
PPO,4242,605,1678.93,6,0.1517,0.0,True,825.0
MinimumOnly,4242,605,1651.85,6,0.1426,0.0,True,826.5
Snowball,4242,605,1999.97,6,0.1903,0.0,True,818.6
Avalanche,4242,605,1999.97,6,0.1903,0.0,True,818.6
NormalizedAvalanche,4242,605,1769.12,6,0.1532,0.0,True,824.7
PPO,4242,606,4064.21,10,0.1708,0.0,True,821.8
MinimumOnly,4242,606,4043.63,9,0.1876,0.0,True,819.0
Snowball,4242,606,4318.21,10,0.1805,0.0,True,820.2
Avalanche,4242,606,4014.93,9,0.1933,0.0,True,818.1
NormalizedAvalanche,4242,606,3974.68,9,0.1836,0.0,True,819.7
PPO,4242,607,860.59,4,0.1705,0.0,True,821.9
MinimumOnly,4242,607,666.88,4,0.1078,0.0,True,832.2
Snowball,4242,607,1047.2,5,0.185,0.0,True,819.5
Avalanche,4242,607,942.33,4,0.2015,0.0,True,816.8
NormalizedAvalanche,4242,607,704.21,3,0.1603,0.0,True,823.5
PPO,4242,608,3658.46,7,0.1542,0.0,True,824.6
MinimumOnly,4242,608,3580.96,7,0.1516,0.0,True,825.0
Snowball,4242,608,4006.41,8,0.1564,0.0,True,824.2
Avalanche,4242,608,3784.57,8,0.1498,0.0,True,825.3
NormalizedAvalanche,4242,608,3500.67,7,0.1481,0.0,True,825.6
PPO,4242,609,1798.26,7,0.1783,0.0,True,820.6
MinimumOnly,4242,609,1742.08,7,0.1664,0.0,True,822.5
Snowball,4242,609,1854.48,7,0.1832,0.0,True,819.8
Avalanche,4242,609,1883.08,7,0.1955,0.0,True,817.7
NormalizedAvalanche,4242,609,1705.33,6,0.1893,0.0,True,818.8
PPO,4242,610,1354.3,5,0.1664,0.0,True,822.5
MinimumOnly,4242,610,1104.76,4,0.1504,0.0,True,825.2
Snowball,4242,610,1527.19,5,0.2011,0.0,True,816.8
Avalanche,4242,610,1527.19,5,0.2011,0.0,True,816.8
